"word_clean","language","uni_lemma","lexical_class","category","definition","cnt","frequency","surprisal_2gm","surprisal_3gm","surprisal_4gm","surprisal_5gm","surprisal_6gm"
"一个","Mandarin (Taiwanese)","one two three","function_words","quantifiers","一個(二、三個…)",199091,6.71612936034973,6.86051621207325,3.490325978885,0.847094222339571,0.162489967458928,0.0536602812716068
"一样","Mandarin (Taiwanese)","same","adjectives","descriptive_words","一樣的",28657,8.65449362556758,9.15376319438846,3.59290320917789,0.720004984493179,0.122959486544371,0.0305539188750996
"三明治","Mandarin (Taiwanese)","sandwich","nouns","food_drink","三明治",684,12.3896887283424,10.9675608804841,3.71652805822904,1.05761823854585,0.486400123502508,0.322173644052879
"三轮车","Mandarin (Taiwanese)","tricycle","nouns","vehicles","三輪車",267,13.3303979875647,11.4602052185794,3.28978026400932,0.619974110889132,0.1711326785767,0.0683731039319835
"上面","Mandarin (Taiwanese)","above","function_words","locations","上面",5057,10.389117944885,10.7101750253839,3.87218119136086,0.678905024465088,0.125852131270041,0.0459678695265313
"下巴","Mandarin (Taiwanese)","chin","nouns","body_parts","下巴",386,12.9618092765001,12.0698983752552,3.57140118111759,0.688842933030166,0.0786479318845618,0.0269231021315512
"下雨","Mandarin (Taiwanese)","rain","nouns","outside","下雨",941,12.0707035063796,11.5395729664062,3.56560754323637,0.661041562026222,0.143590279792007,0.0904804413086419
"下面","Mandarin (Taiwanese)","below","function_words","locations","下面",3325,10.808421692875,11.291256082483,4.02889374515186,0.932791744859861,0.38479194335326,0.304961421353999
"不 对","Mandarin (Taiwanese)","no","verbs","action_words","不是/不對/不好",NA,NA,NA,NA,NA,NA,NA
"不乖","Mandarin (Taiwanese)","naughty","adjectives","descriptive_words","不乖",25,15.6987708210967,11.7243164219414,2.86364787795127,0.337717739833949,0.258377264745492,0.132877123795494
"不好","Mandarin (Taiwanese)","no","verbs","action_words","不是/不對/不好",2870,10.9555793372113,10.194616822917,3.30395842802339,0.604943199453493,0.0819501365909709,0.0133692511100406
"不是","Mandarin (Taiwanese)","no","verbs","action_words","不是/不對/不好",37873,8.37565290982805,8.1579284316763,3.46659974060219,0.659277959801125,0.0873099744954116,0.0276368537477306
"不行","Mandarin (Taiwanese)","not","verbs","action_words","不可以/不行",1155,11.8657910230091,10.4948412085967,2.8393262605525,0.393510001062645,0.0754561227828559,0.0346887106835686
"不要","Mandarin (Taiwanese)","don't","verbs","action_words","不要",10585,9.65045346239598,9.68343024330767,3.21715000927242,0.651568625796823,0.202527050407747,0.110584681474157
"丢","Mandarin (Taiwanese)","throw","verbs","action_words","丟",1799,11.4226604120144,10.3887432564183,2.96394558530612,0.475832956486378,0.0724357716245313,0.0213446984967817
"为什么","Mandarin (Taiwanese)","why","function_words","question_words","為什麼？",3195,10.8483042791533,10.3720652022811,3.84970325131183,1.01317874894603,0.238941566847978,0.0971157844096861
"乌龟","Mandarin (Taiwanese)","turtle","nouns","animals","烏龜",718,12.3411770769167,11.5815836952401,3.79858985468269,0.825441614911661,0.286218438451676,0.196305493354253
"也","Mandarin (Taiwanese)","also","function_words","quantifiers","也有、也是",404839,6.00640190977681,6.79052682114189,2.85430328795289,0.616047431786334,0.121884256541585,0.0387971775730831
"书","Mandarin (Taiwanese)","book","nouns","toys","書",17325,9.15774082190684,7.63832439587772,2.24098682198156,0.465460337373025,0.0928197140211247,0.0301546848990401
"书包","Mandarin (Taiwanese)","bag","nouns","household","書包",191,13.6653732179183,12.5771926961575,4.29036221341774,0.762165117699438,0.141069904471322,0.0430828203690884
"云","Mandarin (Taiwanese)","cloud","nouns","outside","雲",9345,9.77504992607529,7.55048304798276,2.07291999051037,0.537473949109201,0.216760884655626,0.122525993368393
"亮","Mandarin (Taiwanese)","bright","adjectives","descriptive_words","亮亮的",3792,10.67699778259,6.52009546768468,1.45449943887378,0.29206231964516,0.0922159183814137,0.0541328083856976
"亲","Mandarin (Taiwanese)","kiss","verbs","action_words","親",4923,10.4159732662067,10.0035470134717,3.38655749726715,0.812133398796232,0.238106138630332,0.125545016882317
"什么","Mandarin (Taiwanese)","what","function_words","question_words","什麼？",14448,9.33933537030818,8.84904022435234,3.62085385002084,0.718654120025089,0.100951561487907,0.0326957199441446
"以为","Mandarin (Taiwanese)","think","verbs","action_words","以為",7167,10.040404209971,9.66711228465443,2.70347558055221,0.405877767086615,0.0610959256903385,0.0203688074574491
"企鹅","Mandarin (Taiwanese)","penguin","nouns","animals","企鵝",2316,11.1700498072721,9.70675445315065,3.03906174417443,0.704879224184512,0.286857443110825,0.179087610151899
"伤心","Mandarin (Taiwanese)","sad","adjectives","descriptive_words","傷心的/難過的",1958,11.3379678228745,10.3094312023093,3.26649987545605,0.738335220700022,0.222135183628205,0.116852562799398
"倒","Mandarin (Taiwanese)","pour","verbs","action_words","倒",4019,10.6188582515157,10.6031493988381,3.0108416414494,0.545126295137793,0.127586423410153,0.06941434560779
"假装","Mandarin (Taiwanese)","pretend","verbs","action_words","假裝",1417,11.6613494062743,11.2957003079866,3.7249598587318,0.772384351054159,0.208035288311513,0.0962055416046366
"停","Mandarin (Taiwanese)","stop","verbs","action_words","停",2303,11.1756787461443,10.2235843380154,2.9278971832342,0.528462263970017,0.124411954171715,0.0471383981835524
"兔子","Mandarin (Taiwanese)","bunny","nouns","animals","兔子",1808,11.4176701050128,10.6278834814056,3.43518150318689,0.693462630276003,0.263457800851357,0.146859472997519
"全部","Mandarin (Taiwanese)","all","function_words","quantifiers","全部(通通)",23081,8.8708815987252,10.1598503074347,4.00296219909669,0.901992350488039,0.224441269073267,0.0850641392018247
"公车","Mandarin (Taiwanese)","bus","nouns","vehicles","公車(巴士)",9716,9.73611735584288,6.17255720612581,1.78240262047043,0.434475368445614,0.163332803822391,0.090159772845269
"公鸡","Mandarin (Taiwanese)","rooster","nouns","animals","公雞",277,13.2936291397776,12.3592449593117,3.75976714817719,0.809491490342694,0.306417382799567,0.162588224875163
"关","Mandarin (Taiwanese)","close","verbs","action_words","關",4954,10.4096960359156,8.90792957589927,2.18594969226343,0.485451248533481,0.196900696593327,0.105824391167381
"内裤","Mandarin (Taiwanese)","underpants","nouns","clothing","內褲(三角褲)",538,12.6297880858032,10.8801837358043,3.52516788885199,0.453255660475041,0.140540909112071,0.053033722708839
"写","Mandarin (Taiwanese)","write","verbs","action_words","寫",16985,9.17756076537026,9.59259180005998,3.5867934291558,0.709357041972062,0.106528017302551,0.0281147706453478
"冰 的","Mandarin (Taiwanese)","cold","adjectives","descriptive_words","冰冰的",NA,NA,NA,NA,NA,NA,NA
"冰棒","Mandarin (Taiwanese)","popsicle","nouns","food_drink","冰棒",58,14.8572036354185,9.94881693860493,1.87334627351397,0.319590469236002,0.0718952586455571,0.0273269396676061
"冰淇淋","Mandarin (Taiwanese)","ice cream","nouns","food_drink","冰淇淋",932,12.0803138312794,10.0484039831529,3.12681849369813,0.77239501210622,0.24383764483442,0.106141947866512
"冰箱","Mandarin (Taiwanese)","refrigerator","nouns","household","冰箱",711,12.3509742161617,11.5506169460601,3.04856189474767,0.463645218353927,0.119148195833569,0.0650009135900621
