"word_clean","language","uni_lemma","lexical_class","category","definition","cnt","frequency","surprisal_2gm","surprisal_3gm","surprisal_4gm","surprisal_5gm","surprisal_6gm"
"夹克","Mandarin (Beijing)","jacket","nouns","clothing","夹克",292,13.2408928436967,11.9020726064519,3.48927992996754,0.639664615979234,0.159627580640212,0.0812351258858697
"套","Mandarin (Beijing)","cap","verbs","action_words","套",2356,11.1529261011935,10.5827240176336,3.42790507392131,0.666109452336018,0.149187669316541,0.0457481825755448
"奶酪","Mandarin (Beijing)","cheese","nouns","food_drink","奶酪",668,12.4133584724283,10.7932322134938,3.30485205806415,0.734395763967725,0.264256300511966,0.159278709635294
"好","Mandarin (Beijing)","good","adjectives","descriptive_words","好",44652,8.21099226783032,7.8099505590449,2.71320518785532,0.598639481976271,0.143785668377029,0.0609506646371474
"好吃","Mandarin (Beijing)","tasty","adjectives","descriptive_words","好吃",593,12.5324522469672,11.4966017123558,3.40643664674293,0.645250118732826,0.15069840485087,0.0434925145273473
"好多","Mandarin (Beijing)","a lot","adjectives","descriptive_words","好多",310,13.1810743484858,12.1674904726681,3.68310381761713,0.79675497298329,0.166864709788824,0.0658120844519346
"好玩","Mandarin (Beijing)","cute","adjectives","descriptive_words","可爱/好玩儿",910,12.1042020464541,7.77376540496092,1.73804288769352,0.297188449251008,0.0767623686510248,0.0387545279161604
"好看","Mandarin (Beijing)","pretty","adjectives","descriptive_words","好看",483,12.7376299923124,11.2053061526349,3.43449659430548,0.68500440968748,0.160961760429564,0.0599698385531894
"委屈","Mandarin (Beijing)","careful","adjectives","descriptive_words","委屈",203,13.6044406669232,12.4708800287515,3.62887444003651,0.579600449017728,0.0606755168787416,0.00492610837438424
"娃娃","Mandarin (Beijing)","doll","nouns","toys","娃娃",2123,11.2570611842617,8.7520911017916,2.06586698328457,0.375369890121407,0.117759094104561,0.0698486650573436
"孔雀","Mandarin (Beijing)","peacock","nouns","animals","孔雀",1669,11.4976667223031,10.718979148596,3.32885637584293,0.827799689575297,0.367690911268943,0.239306037380986
"客厅","Mandarin (Beijing)","living room","nouns","furniture_rooms","客厅",517,12.6696037714565,12.3987214770798,4.04443676377644,0.58216802392534,0.13726774341282,0.0756226534924054
"害怕","Mandarin (Beijing)","scared","adjectives","descriptive_words","害怕",3574,10.7362059502456,10.2067848775378,3.65829601060021,0.65259980672173,0.0967350889525674,0.0200570211660125
"家","Mandarin (Beijing)","home","nouns","outside","家",35565,8.43852935879733,7.70268312834304,2.39483853962671,0.491304089178065,0.121902168007563,0.0518734990394544
"小","Mandarin (Beijing)","little (description)","adjectives","descriptive_words","小",88966,7.52163709271175,7.69476101829259,3.07418580220788,0.835970971314912,0.310825577498857,0.175452583193452
"小心","Mandarin (Beijing)","careful","adjectives","descriptive_words","小心",2453,11.1125796017065,9.55531701133497,3.42382635248675,0.609436366324618,0.135462814077982,0.0679886973721238
"小汽车","Mandarin (Beijing)","car","nouns","vehicles","小汽车",104,14.2732557468236,11.8671558003463,3.47537214403919,0.420824679071816,0.145864663475407,0.0769230769230769
"小羊","Mandarin (Beijing)","lamb","nouns","animals","小羊",183,13.7081604931235,10.8707297793509,3.07899993541508,0.778653123055168,0.300731587313802,0.231098720265371
"小腿","Mandarin (Beijing)","calf","nouns","body_parts","小腿",301,13.2105363812161,11.6648242513851,3.5838256843852,0.792504400162107,0.265064944580963,0.198222645781075
"小鸡","Mandarin (Beijing)","chick","nouns","animals","小鸡",404,12.9162317680038,10.9344596672309,3.14302978184713,0.526987415848239,0.182902151229004,0.0828654992243343
"少","Mandarin (Beijing)","little (amount)","adjectives","descriptive_words","少",9600,9.74812826850902,7.36418775213159,2.29954437898364,0.361357915898427,0.065960300549206,0.0230157018221712
"尿","Mandarin (Beijing)","pee","verbs","action_words","尿",572,12.5685076545851,10.0839483418519,2.65869223371371,0.529103012849243,0.127148297556124,0.0683504594989596
"尿盆","Mandarin (Beijing)","potty","nouns","furniture_rooms","尿盆",7,16.9717364969096,7.80826719529289,1.10398863636617,0,0,0
"屁股","Mandarin (Beijing)","butt","nouns","body_parts","屁股",457,12.7929632550707,12.118863390525,3.77651129623161,0.576565605640377,0.0764164237374075,0.0241671643749638
"屋子","Mandarin (Beijing)","room","nouns","furniture_rooms","屋子",362,13.0260024341392,12.7077451646773,4.62211399776561,0.8243501697877,0.0978740381861027,0.0366663337288794
"山羊","Mandarin (Beijing)","goat","nouns","animals","山羊",1187,11.8384622513553,10.9933129622083,3.34728083314807,0.729754400343973,0.208722512677277,0.113777278791095
"工作","Mandarin (Beijing)","work (action)","verbs","action_words","工作",70271,7.757532171056,8.37314045424434,3.46136424247461,0.638439844736622,0.100384026384747,0.0256995069752911
"巧克力","Mandarin (Beijing)","chocolate","nouns","food_drink","巧克力",2679,11.0244477764203,9.98874249588094,2.79722790825967,0.648374864585822,0.27132274404939,0.158376818970935
"布","Mandarin (Beijing)","cloth","nouns","household","（抹）布",9074,9.80447818574104,8.28613509880891,2.37919866162796,0.713958672172531,0.297542404939288,0.193348131948892
"布娃娃","Mandarin (Beijing)","doll","nouns","toys","布娃娃",117,14.1554727111672,13.4742107594565,4.96770644359213,0.999746750040392,0.263786835004017,0.129166149630612
"带","Mandarin (Beijing)","bring","verbs","action_words","带",17930,9.12341607936577,9.0094418650304,2.91293381540005,0.550881847036886,0.129054396691078,0.0644462448441086
"带上","Mandarin (Beijing)","bring","verbs","action_words","带上",703,12.3622897541543,11.5423231647589,3.99507764400076,0.679388316988075,0.0847274466875747,0.0169372554702824
"帮","Mandarin (Beijing)","help","verbs","action_words","帮",6491,10.1394747649315,8.93753331051891,2.36734579408805,0.406382181117054,0.0855021679462133,0.0390159110448388
"帮助","Mandarin (Beijing)","help","verbs","action_words","帮助/帮忙",18512,9.09147219653149,9.99376859189615,4.15537958805235,0.942700620813176,0.17112595497639,0.043930100311101
"帮忙","Mandarin (Beijing)","help","verbs","action_words","帮忙",2991,10.914283587335,10.6611689216106,3.45863219254932,0.60661782509177,0.0824629134442037,0.0176123036610709
"帮忙","Mandarin (Beijing)","help","verbs","action_words","帮助/帮忙",2991,10.914283587335,10.6611689216106,3.45863219254932,0.60661782509177,0.0824629134442037,0.0176123036610709
"帽子","Mandarin (Beijing)","hat","nouns","clothing","帽子",1717,11.4693127850675,10.8784616960873,3.64016786401629,0.656017410344204,0.117178080200559,0.0474935195289948
"干","Mandarin (Beijing)","dry (description)","adjectives","descriptive_words","干",5417,10.320349210307,8.40092812426389,2.24529356954718,0.472882038980356,0.17203572175707,0.119372526041459
"干净","Mandarin (Beijing)","clean (description)","adjectives","descriptive_words","干净",967,12.0434481505117,10.8158323936289,3.13867602062212,0.44847084869829,0.095293401634842,0.0465593510545592
"干活","Mandarin (Beijing)","work (action)","verbs","action_words","干活",149,13.9137003400195,10.8022359147905,2.602569751804,0.310254630439879,0.0361900498173071,0.00671140939597315
"床","Mandarin (Beijing)","bed","nouns","furniture_rooms","床",1101,11.9136725092423,10.4739520465154,2.6352213953042,0.478485694437579,0.110772086355471,0.056680312790187
"应该","Mandarin (Beijing)","should","function_words","helping_verbs","该（走啦！）/应该",12800,9.46044619605724,10.1097129990211,3.92736820538571,0.699192326628724,0.0916440898178583,0.0211199812986471
"底下","Mandarin (Beijing)","under","function_words","directions","底下",1285,11.7591326486356,10.7011038124548,3.38294768797708,0.522203360277215,0.0944510881878391,0.0219260656584597
"开","Mandarin (Beijing)","open (action)","verbs","action_words","开(门)",16228,9.22315322163861,8.75900467443895,2.88205808346101,0.632705524123471,0.167545810179348,0.067374354378842
"开心","Mandarin (Beijing)","full","adjectives","descriptive_words","高兴/乐/开心",4481,10.5100451311788,10.0469323482145,3.14580317862029,0.931063065355772,0.378278632587681,0.25590818650644
"开心","Mandarin (Beijing)","happy","adjectives","descriptive_words","高兴/乐/开心",4481,10.5100451311788,10.0469323482145,3.14580317862029,0.931063065355772,0.378278632587681,0.25590818650644
"开车","Mandarin (Beijing)","drive","verbs","action_words","开车",1386,11.6834694662151,11.4199430045691,3.4516706212334,0.644519198914676,0.110515171321619,0.0390156328251327
"必须","Mandarin (Beijing)","need","function_words","helping_verbs","必须",25109,8.78666501937735,9.69096526831475,3.62281863199934,0.618559169777166,0.0952346777695981,0.0288087067889894
"快","Mandarin (Beijing)","fast","adjectives","descriptive_words","快",8290,9.89484139783561,9.00849926926653,2.94060988905948,0.552339772243832,0.123891527981001,0.0583622835176921
"怎么","Mandarin (Beijing)","how","function_words","question_words","怎么",3925,10.6425250157484,9.96182586201904,3.36478683625587,0.635798564144098,0.140398803916363,0.0611898407109621
"慢","Mandarin (Beijing)","slow","adjectives","descriptive_words","慢",1223,11.8085845102778,9.89888758497693,2.70179231091356,0.456849215381058,0.0938247430219991,0.0330679951695363
"慢","Mandarin (Beijing)","slow","adjectives","descriptive_words","慢/慢点",1223,11.8085845102778,9.89888758497693,2.70179231091356,0.456849215381058,0.0938247430219991,0.0330679951695363
"慢点","Mandarin (Beijing)","slow","adjectives","descriptive_words","慢/慢点",3,17.8190343572968,15.0157698564368,2.9001465727137,0.333333333333333,0,0
"我","Mandarin (Beijing)","i","function_words","pronouns","我",150684,6.99470643818798,7.27942082239261,2.82916048469562,0.767770932242733,0.269075902068196,0.148673327890207
"我 的","Mandarin (Beijing)","my","function_words","pronouns","我的",NA,NA,NA,NA,NA,NA,NA
"我们","Mandarin (Beijing)","we","function_words","pronouns","我们",45980,8.18168484764777,9.03602406512085,3.76438492818818,0.910630052035938,0.267725321718237,0.140328827311391
"我们 的","Mandarin (Beijing)","our","function_words","pronouns","我们的",NA,NA,NA,NA,NA,NA,NA
"戴","Mandarin (Beijing)","wear","verbs","action_words","戴",6680,10.1107733794343,9.90271873994342,3.38137140620335,0.816337272981133,0.265859685632422,0.145625705879126
"房子","Mandarin (Beijing)","house","nouns","outside","房子",3513,10.7534209936991,10.5084789717032,4.14656073708802,0.831658521190149,0.107452665564175,0.0231328556548696
"房顶","Mandarin (Beijing)","roof","nouns","outside","房顶",103,14.2829176577353,13.563407911755,4.57489467881198,0.736712537017016,0.110095631095967,0.0153879854438947
"手","Mandarin (Beijing)","hand","nouns","body_parts","手",12996,9.44524974917596,7.42760664300146,2.34267815249708,0.471143689531241,0.122538553817053,0.058325037704589
"手套","Mandarin (Beijing)","gloves","nouns","clothing","手套",1621,11.5268481242293,8.56011722275514,2.0331437239964,0.249917758726763,0.0385531427267316,0.0160692359140669
"手指头","Mandarin (Beijing)","finger","nouns","body_parts","手指头",63,14.7745119195734,12.8689671090333,4.05976316424158,0.47768080008472,0.0410311508050977,0
"手表","Mandarin (Beijing)","watch (object)","nouns","household","手表",1990,11.3217567282464,7.3697499526384,1.92752202011111,0.310274864985247,0.0661825771999151,0.0336933967423915
"打","Mandarin (Beijing)","hit","verbs","action_words","打",22258,8.90718987243158,7.7062640988804,2.49557863190359,0.490811067961551,0.112722192045443,0.0464467492705142
"打开","Mandarin (Beijing)","open (action)","verbs","action_words","打开",5169,10.3672121207689,10.3880521517814,3.43730119043228,0.673456115011078,0.199576702239395,0.12601558591779
"打扫","Mandarin (Beijing)","clean (action)","verbs","action_words","打扫",524,12.6561549616439,11.7359059886257,3.3133410562531,0.508210744236225,0.113191559155623,0.0561826684938082
"打破","Mandarin (Beijing)","break","verbs","action_words","打破",6579,10.1260086088789,10.6782969510995,4.29190030689337,1.10634926871369,0.296309585254681,0.113589836629084
"打碎","Mandarin (Beijing)","break","verbs","action_words","打碎",300,13.2138641713087,11.4675127349355,3.38809432038945,0.473003550774338,0.0708579594756422,0.0291829583405449
"扔","Mandarin (Beijing)","throw","verbs","action_words","扔",907,12.1075041958498,11.172216145255,3.79229088627157,0.718589455988457,0.0630931844573129,0.00459749173257146
"扣子","Mandarin (Beijing)","button","nouns","clothing","扣子",65,14.7432593760693,12.4189821106517,2.66390254027369,0.476992923661339,0.171495460383727,0.060106009163208
"扫","Mandarin (Beijing)","sweep","verbs","action_words","扫（地）",525,12.6542483833733,10.8951802755019,2.7015090651922,0.448483163210233,0.0693340415097044,0.0164986249481371
"扫地","Mandarin (Beijing)","sweep","verbs","action_words","扫地",155,13.8742215290457,10.0335653736666,2.25650505468858,0.42188725835267,0.0652162868179237,0.0291842706842388
"扫帚","Mandarin (Beijing)","broom","nouns","household","扫帚",329,13.1215888951996,11.0781253013715,3.15939405691223,0.443554960729017,0.0663577601799827,0.0349296446696951
"找","Mandarin (Beijing)","look","verbs","action_words","找",8793,9.83593541658595,9.81117413195242,3.46683537800174,0.583079928303933,0.0906295028605809,0.0384082464010045
"找到","Mandarin (Beijing)","find","verbs","action_words","找到",10128,9.69458750158099,10.0146300795554,4.12799876979622,0.84204184264852,0.116018909797577,0.0308649045847144
"抓","Mandarin (Beijing)","catch","verbs","action_words","抓",2952,10.9274084602446,10.6530235951711,3.79807886689456,0.637680519016715,0.119949185828134,0.0451455655163039
"抱","Mandarin (Beijing)","hug","verbs","action_words","抱",3353,10.8000358994987,10.1136070144958,3.13842351321922,0.648433475758636,0.162526069287685,0.0756013177114957
"抽屉","Mandarin (Beijing)","drawer","nouns","furniture_rooms","抽屉",157,13.8614008406166,13.4416431783579,4.06252242369083,0.70326830705677,0.141207469668603,0.0592306243209381
"拆","Mandarin (Beijing)","break","verbs","action_words","拆",2559,11.0702748098052,9.02570079501674,2.7561624422368,0.453036942489472,0.0796721111691756,0.0232960966251343
"拉","Mandarin (Beijing)","pull","verbs","action_words","拉(手)",28662,8.65431916334693,6.08136024452536,1.87139468722215,0.707026813482331,0.472897354652463,0.397929614843255
"拉","Mandarin (Beijing)","pull","verbs","action_words","拉/拽",28662,8.65431916334693,6.08136024452536,1.87139468722215,0.707026813482331,0.472897354652463,0.397929614843255
"拉","Mandarin (Beijing)","pull","verbs","action_words","拉",28662,8.65431916334693,6.08136024452536,1.87139468722215,0.707026813482331,0.472897354652463,0.397929614843255
"拉链","Mandarin (Beijing)","zipper","nouns","clothing","拉链",193,13.6549564570601,12.8686891006014,4.10613715536587,0.933214232903698,0.37981591831833,0.247651221679814
"拉锁","Mandarin (Beijing)","zipper","nouns","clothing","拉锁",4,17.5313522848451,12.1221914132053,4.21406078439147,0,0,0
"拍","Mandarin (Beijing)","clap","verbs","action_words","拍",5466,10.3113442794769,10.1500122565984,3.55467029542238,0.654956107092186,0.125096914886515,0.0556565680937662
"拍手","Mandarin (Beijing)","clap","verbs","action_words","拍手",196,13.6395319867344,11.4741616622781,3.32875932915742,0.861800914417959,0.130752869298133,0.0517128024801245
"拐 （ 弯 ）","Mandarin (Beijing)","turn","verbs","action_words","拐（弯）",NA,NA,NA,NA,NA,NA,NA
"拖","Mandarin (Beijing)","pull","verbs","action_words","拖",1543,11.5761627936018,11.5094160365005,3.6372301470427,0.753043048203004,0.170811344368849,0.0814834619379393
"拖鞋","Mandarin (Beijing)","slipper","nouns","clothing","拖鞋",189,13.6758996309053,12.1712614297589,3.16384758858556,0.411773831248651,0.0845557251765134,0.0491291122691124
"拧","Mandarin (Beijing)","wind","verbs","action_words","拧",175,13.7528606720414,7.0993329317537,1.07250590995559,0.177157908583236,0.0433426428612637,0.00571428571428571
"拽","Mandarin (Beijing)","pull","verbs","action_words","拉/拽",117,14.1554727111672,11.1521213494028,2.17784148695086,0.359513737919059,0.154978286879945,0.0567850956391002
"拿","Mandarin (Beijing)","take","verbs","action_words","拿",15182,9.28978085138823,6.71140350227371,1.84318975866317,0.343001286619794,0.0738659489646642,0.0372934460263003
"拿走","Mandarin (Beijing)","take away","verbs","action_words","拿走",528,12.6485503622587,11.7610791425896,4.11220034675779,0.693210980363004,0.0806564215935185,0.0271588068236451
"指甲","Mandarin (Beijing)","nail (body part)","nouns","body_parts","指甲",507,12.6891356423738,11.370513141625,3.17717169440829,0.494061454738161,0.0866281755679894,0.028976076941405
"挠","Mandarin (Beijing)","tickle","verbs","action_words","挠(痒痒)",101,14.3025261291237,11.8985655178653,3.8232924841231,0.716928801539089,0.289728223143596,0.17869536056141
"掉","Mandarin (Beijing)","drop","verbs","action_words","掉",3769,10.6830816526978,9.01039554835418,2.6149843291602,0.401205626172597,0.0755457399936496,0.0271948039861547
"推","Mandarin (Beijing)","push","verbs","action_words","推",2494,11.096003519725,10.0669344739918,2.75813651164826,0.527904474611756,0.142912880480224,0.0718072742553203
"握 手 ","Mandarin (Beijing)","shake","verbs","action_words","握（手）",NA,NA,NA,NA,NA,NA,NA
"搂","Mandarin (Beijing)","hug","verbs","action_words","搂",87,14.4517385273104,10.6249695746453,1.49044120366113,0.287564176245373,0.0114942528735632,0
"摁","Mandarin (Beijing)","press","verbs","action_words","摁（按）",23,15.7821524300358,13.0834271111871,4.04026737393466,0.260869565217391,0.0434782608695652,0
"摇","Mandarin (Beijing)","shake","verbs","action_words","摇",443,12.8240768759198,10.0076634497175,2.3399060069477,0.46997709063361,0.184458753269443,0.093673966457795
"摇椅","Mandarin (Beijing)","rocking chair","nouns","furniture_rooms","摇椅",7,16.9717364969096,10.3223038794976,2.9115632775278,0.797851785817308,0,0
"摔倒","Mandarin (Beijing)","fall","verbs","action_words","摔倒",292,13.2408928436967,11.9104704807413,3.89860591034769,0.647866694118987,0.0490476989550937,0.00342465753424658
"摩托车","Mandarin (Beijing)","motorcycle","nouns","vehicles","摩托车",1874,11.3818161831666,10.6330487023291,3.39502617610958,0.56546649574322,0.134488203583765,0.0687970887562345
"摸","Mandarin (Beijing)","touch","verbs","action_words","摸",677,12.3999753730527,11.0247091244507,3.20681591972259,0.536761441198348,0.0804175408644272,0.0306087352451986
"撒","Mandarin (Beijing)","spill","verbs","action_words","撒",2802,10.979557919068,8.88102175837019,2.7166420862866,0.625043056611109,0.227029198704134,0.136553605770849
"撞","Mandarin (Beijing)","bump","verbs","action_words","撞",2935,10.9331839137028,9.62891382055503,2.85871945137339,0.542393858711607,0.11682845170097,0.0370991248446515
"擦","Mandarin (Beijing)","wipe","verbs","action_words","擦",893,12.1230600650884,10.7637850795469,3.36528972761504,0.560740565205265,0.157165619421278,0.0698893210042982
"收音机","Mandarin (Beijing)","radio","nouns","household","收音机",716,12.3439664790043,11.2805366977948,3.28654887059736,0.532950531596761,0.117478511499513,0.0399494637213927
"放","Mandarin (Beijing)","put","verbs","action_words","放",3617,10.7242464140128,10.6785867638431,3.12548482554912,0.675573236766057,0.251277605965077,0.128830490263815
"救护车","Mandarin (Beijing)","ambulance","nouns","vehicles","救护车",1027,11.9832494360364,11.1595402726259,3.50954485657982,0.637077911502552,0.188736319617014,0.108041491921811
"数数","Mandarin (Beijing)","count","verbs","action_words","数数",64,14.7587635626053,12.1634617560173,3.80260274390911,0.687621012734686,0.168045117221304,0.0560150390737681
"新","Mandarin (Beijing)","new","adjectives","descriptive_words","新",152035,6.98578060948513,8.15412013630118,3.72808956987148,1.06191642241744,0.343780840403292,0.177415034583902
"星星","Mandarin (Beijing)","star","nouns","outside","星星",3542,10.7451998276222,10.3036656497072,3.30279960447658,0.835924321026924,0.325149056211902,0.200501512911612
"是","Mandarin (Beijing)","yes","function_words","helping_verbs","是",1065961,5.03825934829213,5.31328266851409,2.36987599303082,0.617947969904699,0.16598378826533,0.0796972981055583
"月亮","Mandarin (Beijing)","moon","nouns","outside","月亮",3637,10.718732200978,10.6123895094854,3.33511321297512,0.682670965668407,0.219326654993367,0.123423716255949
"有","Mandarin (Beijing)","have","verbs","action_words","有",517623,5.76064418892556,6.11350281100166,2.65745210484121,0.540588286011881,0.0992864227774773,0.0328146927981543
"条帚","Mandarin (Beijing)","broom","nouns","household","条帚",1,18.9176466459649,15.8765409273338,3,0,0,0
"来","Mandarin (Beijing)","come","verbs","action_words","来",84630,7.5716025533008,7.78904448896861,2.63250292510311,0.464821467017962,0.0967510362469767,0.0356099068404127
"杯子","Mandarin (Beijing)","cup","nouns","household","杯子",359,13.0343242574767,12.8603495373539,4.23036725529963,0.900106605717065,0.278609417024811,0.212877837627654
"松鼠","Mandarin (Beijing)","squirrel","nouns","animals","松鼠",894,12.1219408707914,9.56399308069793,2.48262372077861,0.54053712508141,0.177053731593265,0.113764999720943
"枕头","Mandarin (Beijing)","pillow","nouns","household","枕头",523,12.6580651819,11.3453983433673,2.93788245519944,0.709796859172505,0.304772319483547,0.187062200099135
"果汁","Mandarin (Beijing)","juice","nouns","food_drink","果汁",532,12.6410031566233,10.8460284940788,2.87040765501809,0.539572404090458,0.150852413804615,0.0804890273985493
"果酱","Mandarin (Beijing)","jam","nouns","food_drink","果酱",408,12.9063794715608,9.35036559880974,2.69175686419399,0.547068237392087,0.120449208533694,0.0705401932410927
"枪","Mandarin (Beijing)","book","nouns","toys","枪",4918,10.4169894231888,8.9945833413413,2.66019563764792,0.475395415326465,0.101872519486005,0.0515285082233484
"柜子","Mandarin (Beijing)","closet","nouns","furniture_rooms","柜子",107,14.244817811503,14.0589798457096,4.11419957994162,0.843096262883616,0.135542807025728,0.077775028924181
"树","Mandarin (Beijing)","tree","nouns","outside","树",9537,9.75471239638603,6.98294842074798,1.72456506983946,0.319061598474307,0.0953699325508675,0.0583479437281194
"树叶","Mandarin (Beijing)","leaf","nouns","outside","树叶",550,12.6077283677384,11.6501391214577,3.39866666855691,0.554011064503055,0.0693599720562919,0.0148130998635313
"树叶","Mandarin (Beijing)","leaf","nouns","outside","叶子/树叶",550,12.6077283677384,11.6501391214577,3.39866666855691,0.554011064503055,0.0693599720562919,0.0148130998635313
