"word_clean","language","uni_lemma","lexical_class","category","definition","cnt","frequency","surprisal_2gm","surprisal_3gm","surprisal_4gm","surprisal_5gm","surprisal_6gm"
"giraffe","English (Australian)","giraffe","nouns","animals","giraffe",335,13.2140929945294,12.1296917568763,5.23802191731316,1.64080899439108,0.644700045162092,0.265750172758598
"give","English (Australian)","give","verbs","action_words","give",19114,9.17004719652838,9.48631340601603,5.98285613035334,2.49122995772406,0.767018588593628,0.197407747189451
"glass","English (Australian)","glass","nouns","household","glass",11718,9.65934212624977,9.51932103832902,4.67599760976348,1.52687951362442,0.46841744673766,0.148792913600133
"go","English (Australian)","go","verbs","action_words","go",35033,8.56417777295069,8.89623309208755,5.00500793348174,1.96126765105461,0.57744481066626,0.153811557576653
"good","English (Australian)","good","adjectives","descriptive_words","good",38459,8.47087550858981,10.3839214519807,6.35740017655292,2.44925398225772,0.718999169540153,0.202459058038295
"goose","English (Australian)","goose","nouns","animals","goose",1380,11.7983847482033,10.8289998027263,4.59531360192336,1.44187234591006,0.494726601585282,0.229108023701466
"grapes","English (Australian)","grapes","nouns","food_drink","grapes",988,12.1325408286066,12.7214888725636,6.08481823426932,1.96584834452001,0.517401643253146,0.159146808567083
"grass","English (Australian)","grass","nouns","outside","grass",5543,10.4079323769347,10.7285257008848,5.11612834686998,1.66254711863473,0.480237648134986,0.175180311665361
"green","English (Australian)","green","adjectives","descriptive_words","green",40143,8.4280201683814,9.45734561432741,5.02095687020675,1.98123949506917,0.74747524301924,0.316249966663059
"hair","English (Australian)","hair","nouns","body_parts","hair",7762,10.0712282144257,10.2064493603303,4.94836045349465,1.39776431756723,0.337122504246216,0.0807219142359575
"hammer","English (Australian)","hammer","nouns","household","hammer",3189,10.9607608593444,11.1773511885081,5.18174340972962,1.86324778255022,0.700887101405063,0.340999580156949
"hand","English (Australian)","hand","nouns","body_parts","hand",24310,8.92958045904433,9.49166162476504,5.1509740664717,1.65608261537394,0.391405330298291,0.0906451310422683
"happy","English (Australian)","happy","adjectives","descriptive_words","happy",7454,10.1117174463153,11.7138624489623,6.16210330810343,2.32659478921081,0.76302770081776,0.285342566167099
"hard","English (Australian)","hard","adjectives","descriptive_words","hard",19550,9.14749296094099,10.447125388825,5.6425742540252,1.99473873643673,0.585286665922442,0.184517970674133
"hat","English (Australian)","hat","nouns","clothing","hat",5295,10.453705268319,9.91747400249784,4.68187668357183,1.42051026221932,0.422085585416225,0.146875130595984
"have","English (Australian)","have","verbs","action_words","have",269081,6.52545579785499,6.50547351549681,3.70876086167778,1.4154560235295,0.405245792638549,0.100435349736281
"head","English (Australian)","head","nouns","body_parts","head",56959,8.07813653660253,9.48642710087861,5.65494066557567,2.36104375667836,0.845467641646235,0.291842900827619
"hear","English (Australian)","hear","verbs","action_words","hear",4007,10.7324254157184,10.9977587945077,6.17813397500857,2.36753113274088,0.69236388247095,0.178734447477614
"heavy","English (Australian)","heavy","adjectives","descriptive_words","heavy",17595,9.25285347659882,11.1948508861707,6.46497424202269,2.43913858097143,0.73500114824879,0.210738171629816
"help","English (Australian)","help","verbs","action_words","help",29824,8.72515480886919,9.4133528137965,5.80122843088957,2.3471306265954,0.679066881149242,0.143337935633917
"hide","English (Australian)","hide","verbs","action_words","hide",2420,11.2367007072038,12.367566465151,7.0170353390336,2.73276450846878,0.74616435013641,0.159144927378831
"high","English (Australian)","high","adjectives","descriptive_words","high",128532,7.26429034680187,8.72133653553402,5.0446102629104,1.98900199990929,0.66100490315116,0.209682916347933
"high chair","English (Australian)","high chair","nouns","furniture_rooms","high chair",NA,NA,NA,NA,NA,NA,NA
"hit","English (Australian)","hit","verbs","action_words","hit",22339,9.01413421749058,10.2808686786931,5.79975329570889,2.2203950571075,0.668791122325605,0.19665023989801
"hold","English (Australian)","hold","verbs","action_words","hold",14934,9.41682775475886,10.0810028621046,5.7134984062639,2.34804418369786,0.781415297293612,0.232444169305134
"horse","English (Australian)","horse","nouns","animals","horse",14745,9.42956420510513,10.1708886437949,5.40181234035348,1.91641884283817,0.583588556853509,0.183701520721658
"hot","English (Australian)","hot","adjectives","descriptive_words","hot",19526,9.14872133656889,8.93803258359629,4.8715090094931,2.09224942399942,0.964845861814153,0.525654316487497
"hug","English (Australian)","hug","verbs","action_words","hug",394,13.0518726170566,12.8490814073546,5.66357718719001,1.71882773860466,0.462321212058891,0.122689733777503
"hungry","English (Australian)","hungry","adjectives","descriptive_words","hungry",984,12.1365976293022,13.6935543548665,6.86628409797408,2.41161937879659,0.739312305176951,0.324164269298999
"hurry","English (Australian)","hurry","verbs","action_words","hurry",374,13.10396772894,14.2877098919699,7.16411064218292,2.65745324463387,0.797283480288592,0.266940297327723
"hurt","English (Australian)","hurt (description)","adjectives","descriptive_words","hurt",2364,11.2601131478285,12.5786102596593,6.48140109792374,2.24405180856989,0.629477071626934,0.185000455530506
"ice cream","English (Australian)","ice cream","nouns","food_drink","ice cream",NA,NA,NA,NA,NA,NA,NA
"jacket","English (Australian)","jacket","nouns","clothing","jacket",1435,11.7593033981608,11.0745567747137,4.74978562130188,1.26370691355118,0.306598238405725,0.0966311561835026
"jam","English (Australian)","jam","nouns","food_drink","jam",3205,10.9557561569997,9.7430536860213,3.96710666536954,1.21818662100201,0.391409989295461,0.167992074555759
"jamies","English (Australian)","pajamas","nouns","clothing","pyjamas/jamies",3,17.9296112376864,17.9308348760476,5.01374378139694,2.45251733487269,0.666666666666667,0.333333333333333
"jar","English (Australian)","jar","nouns","household","jar",682,12.503193868511,11.5572574367222,5.1273216463115,1.54355504223426,0.628578953555877,0.25661774618311
"jeans","English (Australian)","jeans","nouns","clothing","jeans",635,12.5745985274618,10.6271719057867,4.09361111901458,1.01998306876377,0.259340948502453,0.132814216196987
"juice","English (Australian)","juice","nouns","food_drink","juice",1536,11.6912866126469,10.0003916786868,4.15329313648298,1.19002532993274,0.356336568806544,0.12281112562655
"jump","English (Australian)","jump","verbs","action_words","jump",8040,10.0360391641815,8.18675835648845,3.48396607840774,1.24015441969719,0.336840963179996,0.118925693297159
"jumper","English (Australian)","sweater","nouns","clothing","jumper",861,12.2701290219268,10.2458203696836,3.77240656291326,1.00228857531288,0.234784126371506,0.0560106308319406
"kangaroo","English (Australian)","kangaroo","nouns","animals","kangaroo/roo",1229,11.9142674167885,12.9924870192743,6.46078648326458,2.25639722223799,0.881671241941072,0.388847129572145
"keys","English (Australian)","keys","nouns","household","keys",3457,10.8800670864329,11.1132659273225,5.39480056914078,1.97209373517762,0.571481241482384,0.173367691395691
"kick","English (Australian)","kick","verbs","action_words","kick",4615,10.5911563794176,10.0396464913271,4.40495155619674,1.41197325236756,0.442298602243178,0.147618150238119
"kiss","English (Australian)","kiss","verbs","action_words","kiss",4665,10.5803804130731,11.5405835883477,5.50996447366155,2.01296743798103,0.723456209668053,0.304599752374777
"kitchen","English (Australian)","kitchen","nouns","furniture_rooms","kitchen",3605,10.8381464766355,12.0680838637823,6.82866834806494,2.47434666981998,0.726616447355818,0.21846337529137
"knee","English (Australian)","knee","nouns","body_parts","knee",3124,10.9813540153949,11.5286534107434,6.01595996773839,2.08748192497221,0.608665609943004,0.202769503355571
"knife","English (Australian)","knife","nouns","household","knife",2132,11.3634077410688,12.0606834634918,5.49854300347906,1.58525823337388,0.434260536036724,0.125366788815867
"ladder","English (Australian)","ladder","nouns","outside","ladder",2206,11.3292873265411,11.8040420280583,5.78738912035095,2.29519525726779,0.968165962528927,0.434532428072164
"lamb","English (Australian)","lamb","nouns","animals","lamb",2024,11.4153924959471,11.9032751139865,4.96908491363735,1.56226787662146,0.563119140963352,0.253445515728381
"lamp","English (Australian)","lamp","nouns","household","lamp",1522,11.7004429879329,11.2588346078091,5.65027374109135,1.84284600610082,0.537646207624243,0.145476795709712
"leg","English (Australian)","leg","nouns","body_parts","leg",9904,9.82752953143013,9.60320668953897,5.36130193606172,2.36384098135002,0.639944972442225,0.204241078483016
"lick","English (Australian)","lick","verbs","action_words","lick",434,12.9551789922541,13.5964820191992,6.43433516894936,2.37137122474676,0.964684051734623,0.511606889574752
"light","English (Australian)","light (object)","nouns","household","light",37419,8.49828965056068,10.1024402019527,5.61450226824104,2.06632250989722,0.599011708160283,0.189813064232545
"lion","English (Australian)","lion","nouns","animals","lion",5336,10.445991938759,11.2018348587936,5.98683680477789,2.2330877746578,0.743755264614255,0.292681704821461
"little","English (Australian)","little (description)","adjectives","descriptive_words","little",41970,8.38351317002687,10.1700582238089,5.69998476531539,2.12358617917801,0.718824366212779,0.268959376600152
"living room","English (Australian)","living room","nouns","furniture_rooms","living/lounge room",NA,NA,NA,NA,NA,NA,NA
"lolly","English (Australian)","lollipop","nouns","food_drink","lolly",63,14.885088799963,12.5000821831017,4.70951681919009,2.18376239960824,0.972531125233924,0.707315268812892
"look","English (Australian)","look","verbs","action_words","look",12305,9.61046256352935,10.9422257347299,5.98957192251174,2.16950846936009,0.579173819311839,0.146925523169406
"loud","English (Australian)","loud","adjectives","descriptive_words","loud",1836,11.5128789551741,12.7049702491956,5.76281996921983,1.70838722790935,0.4305671221017,0.138972661057518
"lounge","English (Australian)","couch","nouns","furniture_rooms","couch/lounge/sofa",1339,11.8285451806633,11.4295464966436,4.88123405706686,1.48585037887504,0.305005048886322,0.0622133000460354
"lounge room","English (Australian)","living room","nouns","furniture_rooms","living/lounge room",NA,NA,NA,NA,NA,NA,NA
"love","English (Australian)","love","verbs","action_words","love",54168,8.12837791918902,9.5654368070906,4.65665173987219,1.57276270694791,0.465076789802636,0.170538394810885
"mad","English (Australian)","angry","adjectives","descriptive_words","mad",3979,10.7394377159276,12.0560623815434,5.97142566466952,2.17919059642685,0.757261827663895,0.289902574518722
"make","English (Australian)","make","verbs","action_words","make",49174,8.22510321884036,8.23978926118313,5.40461831980287,2.43668533255161,0.802081001056458,0.199647219698349
"meat","English (Australian)","meat","nouns","food_drink","meat",5158,10.4799193399132,11.0837259164884,5.41703146124202,1.7486970223257,0.502851644517471,0.153426173398588
"medicine","English (Australian)","medicine","nouns","household","medicine",14100,9.47429344998824,9.59479641314232,4.98616053102988,2.03814254565052,0.839358429345817,0.355370865096776
"milk","English (Australian)","milk","nouns","food_drink","milk",5186,10.4745055602559,9.85318008854386,4.54260645632667,1.47143608754408,0.392775282809572,0.134125238410159
"money","English (Australian)","money","nouns","household","money",24258,8.93172178748568,9.7001241055031,5.41748117453607,2.07992747792539,0.572062715035039,0.134473901769052
"monkey","English (Australian)","monkey","nouns","animals","monkey",2474,11.2146319734021,11.5728101605034,5.26013542435221,1.85464406624335,0.619333166498158,0.245709893768892
"moon","English (Australian)","moon","nouns","outside","moon",11404,9.68650407632194,10.3015482378223,6.20768898014961,2.37479435794147,0.688446007513077,0.229866274934528
"motorbike","English (Australian)","motorcycle","nouns","vehicles","motorbike",185,13.8078677012762,14.7028310731578,6.68849116854105,2.27720659012117,0.810134026184038,0.273377517932381
"mouse","English (Australian)","mouse","nouns","animals","mouse",4032,10.7262057166033,9.71226834546566,3.99235116378733,1.17283722550771,0.311470185699924,0.0972794064102788
"mouth","English (Australian)","mouth","nouns","body_parts","mouth",6775,10.2072288806066,11.5317648394038,7.27941680998762,2.7871543522985,0.830419067992318,0.282040906099256
"mug","English (Australian)","cup","nouns","household","mug",249,13.5107706298898,10.9889936619188,4.3176629804379,1.22847207986592,0.526476435465746,0.298438354228128
"nails","English (Australian)","nail (body part)","nouns","body_parts","nail(s)",760,12.3949050930741,11.2637280841352,4.02643544124255,1.2305257830174,0.352866881124655,0.139806735552031
"nappy","English (Australian)","diaper","nouns","clothing","nappy",44,15.2440338924362,14.2194280780503,5.02217013583486,1.76078644765416,0.474650402588181,0.27792769751127
"naughty","English (Australian)","naughty","adjectives","descriptive_words","naughty",449,12.9212006386122,13.422331641329,5.82332497746524,2.07489066980016,0.740061796317101,0.323874577147752
"navel","English (Australian)","belly button","nouns","body_parts","bellybutton/navel",120,14.2407317835725,14.4652631482052,7.80509708170191,2.36207517398108,0.4993126750266,0.133076721858035
"neck","English (Australian)","neck","nouns","body_parts","neck",4454,10.6266656785372,11.6313792513427,6.4073244549713,2.11174060803599,0.644618827334529,0.244313342193012
"necklace","English (Australian)","necklace","nouns","clothing","necklace",582,12.6617530786231,12.2198904759046,5.70327761098839,1.59984250928973,0.479382263941365,0.181267101085775
"new","English (Australian)","new","adjectives","descriptive_words","new",390542,6.15293272945877,7.64739164167166,5.23224353488841,2.57764356994813,1.06028399283439,0.404773644543835
"nice","English (Australian)","nice","adjectives","descriptive_words","nice",3387,10.9005236735367,12.4791851612766,6.19972559905088,2.43715837698395,0.857687636683261,0.340220072758555
"noodles","English (Australian)","noodles","nouns","food_drink","noodles",460,12.8969970368714,10.9602193863523,4.06174231832003,1.0702845545191,0.326591422330102,0.123955115252809
"nose","English (Australian)","nose","nouns","body_parts","nose",3172,10.9661059435998,11.8001681986789,6.87020745953701,2.15150306306507,0.564145539538341,0.17694287985507
"old","English (Australian)","old","adjectives","descriptive_words","old",75500,7.79633559111739,8.14267336519146,5.38846567601366,2.41128702560554,0.852299587039413,0.298894530019973
"open","English (Australian)","open (action)","verbs","action_words","open",53131,8.14770768532869,9.50176835609858,5.5588876110278,2.2770199618116,0.690375938290215,0.219450898742866
"orange","English (Australian)","orange (food)","nouns","food_drink","orange",10693,9.75087892559785,11.2251484087928,6.18278912839145,2.52157857546166,0.961076510440782,0.405981807480099
"orange","English (Australian)","orange (description)","adjectives","descriptive_words","orange",10693,9.75087892559785,11.2251484087928,6.18278912839145,2.52157857546166,0.961076510440782,0.405981807480099
"oven","English (Australian)","oven","nouns","furniture_rooms","oven/stove",571,12.6808343166985,12.2634424620178,6.52969615160778,1.86176405558176,0.450090265272624,0.0833383878986185
"owl","English (Australian)","owl","nouns","animals","owl",1671,11.6070459977591,9.6421646318341,4.05662805713597,1.3375880760851,0.445406511805344,0.19412003603004
"paint","English (Australian)","paint (action)","verbs","action_words","paint",3692,10.8142999307318,12.0568070840007,6.34467242858461,2.3039397048475,0.663675978533175,0.186917919889667
"pancake","English (Australian)","pancake","nouns","food_drink","pancake",289,13.3617968382421,13.4292583373428,5.57330405282521,2.12907130498052,0.84929383396798,0.405560486151455
"pants","English (Australian)","pants","nouns","clothing","pants",1030,12.0909094451308,11.448205056143,5.06215448488795,1.24188751829494,0.258579898401216,0.0662377644964372
"pasta","English (Australian)","pasta","nouns","food_drink","pasta",602,12.6279660810457,11.1188736478748,4.58186992728124,1.58208304754376,0.628630914445765,0.267582646320349
"peas","English (Australian)","peas","nouns","food_drink","peas",740,12.4215733401563,7.47111223940432,2.57878848842525,0.546408824694884,0.0792818357877326,0.02332794884103
"pen","English (Australian)","pen","nouns","toys","pen",4266,10.6697916273232,10.9262606408242,5.14969871769732,1.88428078141594,0.674888227288965,0.234746158926713
"penguin","English (Australian)","penguin","nouns","animals","penguin",2234,11.3166745467254,12.0895076846632,5.93876481311887,2.14046754512032,0.766695073712557,0.253501108625889
"phone","English (Australian)","telephone","nouns","household","telephone/phone",6223,10.2922161417853,10.4895726986419,5.65868497157258,1.75791285536515,0.406779019657164,0.103417401029276
"photo","English (Australian)","photos","nouns","household","photo",8497,9.98075508735096,11.0751679795366,5.18466807446606,2.01215362849406,0.73509457574486,0.327558613169323
"picture","English (Australian)","picture","nouns","household","picture",12297,9.61111291718206,8.74970083668605,4.75741289448743,1.82281583004871,0.640215344394218,0.264909002645176
"pig","English (Australian)","pig","nouns","animals","pig",2256,11.3068749137366,11.6955442375442,5.45872116935925,1.94704271198135,0.584804490888102,0.188721944344075
"pillow","English (Australian)","pillow","nouns","household","pillow",436,12.9505812830055,13.1553750926557,6.21100311237428,1.8400639632883,0.420758051627244,0.190676271463451
"pizza","English (Australian)","pizza","nouns","food_drink","pizza",1284,11.8704880421046,11.8911355052428,4.93138636125916,1.59627021054525,0.512119796633252,0.170544487622007
"plane","English (Australian)","airplane","nouns","vehicles","(air)plane",6677,10.2217994624966,11.1702045805487,6.5950942323104,2.5259745538812,0.642477670194201,0.160629054544238
"plant","English (Australian)","plant","nouns","household","plant",22132,9.0234437223365,9.31284553745465,5.15997098028275,1.98246795842691,0.588963709541213,0.179037175187038
"plate","English (Australian)","plate","nouns","household","plate",6384,10.2666733872249,9.97678824350975,4.89020253841257,1.74017620469105,0.467475295001492,0.168427585970049
"play","English (Australian)","play","verbs","action_words","play",62074,7.9921410256528,9.14452089311551,5.50068846701293,2.46148135494989,0.871974856024055,0.27919420709194
"play pen","English (Australian)","play pen","nouns","furniture_rooms","play pen",NA,NA,NA,NA,NA,NA,NA
"pony","English (Australian)","pony","nouns","animals","pony",1369,11.8063877010661,11.8657240423431,5.09166025192461,1.78415752748292,0.58339088654958,0.2445687797726
"pool","English (Australian)","pool","nouns","outside","pool",9301,9.89034632611204,9.95062849772082,5.07937219494152,1.94300284226968,0.692855316458223,0.295270573196401
"porch","English (Australian)","porch","nouns","furniture_rooms","veranda/porch",2228,11.3193639253073,11.1129796465421,6.58146358694001,2.57596100322695,0.787931496467463,0.306270378031771
"potato","English (Australian)","potato","nouns","food_drink","potato",1423,11.7677009282647,11.5846410551347,5.38051638734906,1.83926540741431,0.594759165096366,0.230596431088657
"potty","English (Australian)","potty","nouns","furniture_rooms","potty",56,15.0028718356194,11.4514284405238,4.89106242026431,1.64812739576502,0.494615684149912,0
"pram","English (Australian)","stroller","nouns","vehicles","pram",91,14.5173640198377,13.8269807309166,6.55561412058022,2.27200387157356,0.924725388976785,0.563129696447418
"pretend","English (Australian)","pretend","verbs","action_words","pretend",471,12.8733654323381,14.0333051258586,7.31794095675194,2.65806333010175,0.646364582193626,0.113969223597579
"pretty","English (Australian)","pretty","adjectives","descriptive_words","pretty",3567,10.8487433409956,12.6256042163766,6.56390077922331,2.38964738388187,0.723344762381627,0.245367414643572
"pudding","English (Australian)","pudding","nouns","food_drink","pudding",425,12.9761343574301,10.6403383534066,3.93305990543745,0.946547631162183,0.217352705947395,0.0556000303098092
"pull","English (Australian)","pull","verbs","action_words","pull",2816,11.0851508090766,11.801587905573,6.46258084325753,2.51304354478924,0.738548654951477,0.185226603184196
"puppy","English (Australian)","puppy","nouns","animals","puppy",473,12.8691281378626,12.1944739306794,5.36605324755912,1.7396071424387,0.534968716840563,0.225993913150192
"purse","English (Australian)","purse","nouns","household","purse/wallet",875,12.2539996399969,12.679767436855,6.93795602672098,2.3427233945238,0.661265938424531,0.198881229402968
"push","English (Australian)","push","verbs","action_words","push",3430,10.8879079861945,12.6216137856505,7.09045998509071,2.68273105363827,0.77050491170022,0.178550815905224
"put","English (Australian)","put","verbs","action_words","put",24265,8.93143326451519,9.96701806063905,6.06817011881622,2.37857728464485,0.680317354030519,0.163170300113955
"puzzle","English (Australian)","present","nouns","toys","puzzle",1727,11.5740824482078,11.8785911639257,5.48799567913286,1.94079553339549,0.655054802127628,0.225321259607021
"pyjamas","English (Australian)","pajamas","nouns","clothing","pyjamas/jamies",113,14.3008357076422,14.7563082068497,2.52148630057519,0.735233607410101,0.313291445340009,0.229698087758447
"rabbit","English (Australian)","bunny","nouns","animals","bunny/rabbit",2237,11.3153325648644,11.7665972846776,5.43624497381451,1.82131709709055,0.620528635747686,0.265808007258764
"radio","English (Australian)","radio","nouns","household","radio",50870,8.19119488853769,9.04207325998897,4.89541936651834,1.89810415224889,0.621872844456441,0.203756026285069
"rain","English (Australian)","rain","nouns","outside","rain",7198,10.1466650377155,11.4281017176042,6.27170827318397,2.17125507023641,0.635400116336609,0.177382870110251
"raisin","English (Australian)","raisin","nouns","food_drink","raisin",221,13.6300608248368,13.2348861627288,6.65918112738913,2.68825360004329,1.02400881067664,0.337488774757969
"read","English (Australian)","read","verbs","action_words","read",11566,9.67239848763634,10.9828456786407,6.2743371755678,2.46708097534548,0.730339452428711,0.188088198233015
"red","English (Australian)","red","adjectives","descriptive_words","red",55376,8.10632196047938,9.5162314198878,5.54667080448619,2.37506098261166,0.874436964971448,0.349045631045231
"ride","English (Australian)","ride","verbs","action_words","ride",7327,10.1289020921945,11.2455101877515,5.75763979710058,2.08427851644305,0.63863839478928,0.225990299075302
"rip","English (Australian)","tear","verbs","action_words","rip",868,12.2620318116942,13.7576043684975,6.17777480454656,2.17810246152186,0.681927912900617,0.274353044441189
"rock","English (Australian)","rock (object)","nouns","outside","rock",44053,8.33507479288239,8.5613169398501,4.59830048012794,1.73676340693434,0.605612752096686,0.249484486950091
"rocking chair","English (Australian)","rocking chair","nouns","furniture_rooms","rocking chair",NA,NA,NA,NA,NA,NA,NA
"roo","English (Australian)","kangaroo","nouns","animals","kangaroo/roo",364,13.1310696587178,6.34288732003645,1.97674326928501,0.575115172969025,0.218793929762281,0.0969212030318274
"roof","English (Australian)","roof","nouns","outside","roof",10270,9.7912412234319,8.47688835399187,5.17432211609677,1.94086034961817,0.554666037623958,0.16806490432973
"room","English (Australian)","room","nouns","furniture_rooms","room",22105,9.02466442009416,9.15224368066339,4.98360389669779,1.77921962595645,0.40572506897819,0.109980511024893
