word_clean,n_tokens,avg_surprisal,avg_perplexity,n_instances,language
ein,1,0.0003432747786479,1.0003433351652644,21343,German
einer,1,0.0077714168169189,1.0078019440589592,955,German
eine,1,0.0008114985398652,1.0008118408502171,9504,German
über,1,0.0120518268829165,1.0121256833878267,683,German
auch,1,0.0005558994412087,1.0005560636221105,14201,German
andere,1,0.0047609750943264,1.0047730326308533,1033,German
anderer,1,0.1606906292113391,1.1744958167760022,55,German
weg,1,0.0048395683084670,1.0048518365659873,1084,German
zurück,1,0.0237679193659827,1.0240678305721922,302,German
schlecht,1,0.0111077116378810,1.0111723936179950,431,German
böse,1,1.3890294896231756,4.0260822776234209,18,German
ball,1,0.2598927170038223,1.2969596755461961,36,German
jeder,1,0.0797554648461494,1.0830518281502632,94,German
groß,1,0.0126540555215869,1.0127386311049735,504,German
beißen,1,0.3302385217764161,1.3917240401753619,44,German
schwarz,1,0.0438916928954978,1.0448740220725403,201,German
pusten,1,0.0686669997501035,1.0710994933776383,141,German
blau,1,0.0230504859350520,1.0233198374756840,367,German
bringen,1,0.0349207928131340,1.0355470058188627,157,German
kaputt,1,0.0102912094248951,1.0103524958438106,549,German
bus,1,0.0868999134241180,1.0908510272852625,88,German
kaufen,1,0.0384476299493991,1.0392023488334816,232,German
kann,1,0.0022353574381277,1.0022378994183034,4611,German
können,1,0.0021013742046793,1.0021036590620942,2422,German
vorsichtig,1,0.0243451584207073,1.0246467810469635,438,German
tragen,1,0.1477923238355862,1.1593218220536450,76,German
fangen,1,0.0487118638035926,1.0499226362656005,110,German
aufräumen,1,0.1886533400905666,1.2077676006620379,67,German
sauber,1,0.0735622388355940,1.0763927011818473,103,German
klettern,1,0.2074380855887167,1.2310103006890913,62,German
zumachen,1,0.0965295811232768,1.1013670440437173,95,German
kalt,1,0.0161262667313602,1.0162673129537101,349,German
weinen,1,0.2246211687723796,1.2520345338552716,45,German
tanzen,1,0.4502470410884695,1.5690690900592952,47,German
dunkel,1,0.0462931964931817,1.0474325713355752,145,German
schmutzig,1,0.8354481736818949,2.3067096460566674,15,German
malen,1,0.0050570938413700,1.0050700488775994,901,German
zeichnen,1,0.7963449891124453,2.2206864633761429,28,German
trinken,1,0.0154482876117255,1.0155695548837602,531,German
fahren,1,0.0042187085924296,1.0042278841466805,1769,German
trocknen,1,0.1772081139497459,1.1939471418671110,32,German
trocken,1,0.2915127103204851,1.3390364355739737,77,German
essen,1,0.0060761512521156,1.0060948357915809,1397,German
leer,1,0.0801843913197517,1.0835325746109219,125,German
fallen,1,0.0929300433274397,1.0974251240494546,97,German
schnell,1,0.0067828729852731,1.0068064798121801,1182,German
füttern,1,0.7683691886755136,2.1580357904635612,13,German
finden,1,0.0158236896255306,1.0159509545492784,302,German
fein,1,0.0262701252501432,1.0266355851427962,286,German
essen,1,0.0060761512521156,1.0060948357915809,1397,German
für,1,0.0021705682664904,1.0021730172976564,3495,German
bei,1,0.0051667709993957,1.0051807335017200,1768,German
voll,1,0.0606464418669930,1.0626179928545794,256,German
kriegen,1,0.0154235643012219,1.0155435901745988,413,German
giraffe,1,0.8599456915488610,2.3691484552341460,13,German
geben,1,0.0557219481474384,1.0573138837554177,241,German
gut,1,0.0015184883272235,1.0015196639171200,3931,German
grün,1,0.0192968459858224,1.0194913143103876,447,German
hart,1,0.3435550455165946,1.4101174849094980,46,German
haben,1,0.0012894826815322,1.0012903421848247,5910,German
er,1,0.0028340856887256,1.0028381351288613,2970,German
hören,1,0.0383737149937399,1.0391279942493317,145,German
schwer,1,0.0412605953140137,1.0421297890113572,195,German
