word_clean,n_tokens,avg_surprisal,avg_perplexity,n_instances,language
un,1,0.0007671690220430,1.0007674830325084,19010,French (Quebecois)
beaucoup,1,0.0157294542523178,1.0158617885610099,1014,French (Quebecois)
capable,1,0.3023528543385592,1.3539940886218180,55,French (Quebecois)
encore,1,0.0023930792903805,1.0023961119165945,3321,French (Quebecois)
avion,1,0.3913387745618820,1.4917294829917684,130,French (Quebecois)
tout,1,0.0014954142296146,1.0014966707851178,4588,French (Quebecois)
parti,1,0.0436656736860088,1.0446598958437092,255,French (Quebecois)
aussi,1,0.0025138944740076,1.0025172380377969,2915,French (Quebecois)
et,1,0.0004916451663587,1.0004917820988586,18400,French (Quebecois)
fâché,1,1.4390460356422092,4.2208538255121173,23,French (Quebecois)
animal,1,0.0551158879230272,1.0566700491428049,134,French (Quebecois)
fourmi,1,0.6199086944262187,1.8603901310655611,30,French (Quebecois)
pomme,1,0.0760051595047116,1.0791369605665833,240,French (Quebecois)
bras,1,0.0474946582028943,1.0486902513283389,310,French (Quebecois)
autour,1,0.2724458741388102,1.3135831674547636,87,French (Quebecois)
comme,1,0.0036867226566089,1.5606920392241248,6488,French (Quebecois)
endormi,1,1.0204523229598998,2.7767302775638343,25,French (Quebecois)
à,1,0.0005257270483112,1.0005258711334528,13158,French (Quebecois)
attacher,1,0.6460793054465092,1.9088892456522393,33,French (Quebecois)
réveillé,1,0.3866591958536042,1.4729357961924234,36,French (Quebecois)
mal,1,0.0043481765028131,1.0043579388007942,1169,French (Quebecois)
ballon,1,0.0835232650722141,1.0880563666219960,402,French (Quebecois)
balle,1,0.1292883235058098,1.1400174858093912,132,French (Quebecois)
banane,1,0.1697538714262022,1.1857180575058104,138,French (Quebecois)
cogner,1,2.5358340839544931,12.6697046471879080,24,French (Quebecois)
panier,1,0.4845090276178192,1.6298245296281018,68,French (Quebecois)
bain,1,0.0098472610246993,1.0098975955602796,711,French (Quebecois)
être,1,0.0058902274313118,1.0059086426320551,1199,French (Quebecois)
perles,1,0.1956697458098101,1.2162570306726006,86,French (Quebecois)
haricot,1,2.4559271335601807,11.8986930175548551,6,French (Quebecois)
ours,1,0.0466147022875580,1.0477840681416404,259,French (Quebecois)
beau,1,0.0055123839998985,1.0055277097583315,782,French (Quebecois)
joli,1,0.0111610600805977,1.0112244836287121,459,French (Quebecois)
lit,1,0.0161954031556571,1.0163332962107734,654,French (Quebecois)
chambre,1,0.0256910637534898,1.0260299006061622,406,French (Quebecois)
abeille,1,1.0136697381734847,2.7599126614372889,20,French (Quebecois)
nombril,1,0.3158241397804684,1.3725257667122692,45,French (Quebecois)
ceinture,1,1.1984118689661440,3.3246251304499537,23,French (Quebecois)
banc,1,2.8923437364639772,18.0939045783428369,31,French (Quebecois)
mieux,1,0.0184974500251726,1.0186741905710688,691,French (Quebecois)
bavette,1,0.8512640837076548,2.3475527714166944,37,French (Quebecois)
bicyclette,1,2.5518433480035689,12.8552925417504209,21,French (Quebecois)
gros,1,0.0109805629846636,1.0110448341337861,1065,French (Quebecois)
oiseau,1,0.1570003566439034,1.1700311083855541,122,French (Quebecois)
mordre,1,2.1811520772821762,8.8672068248031781,17,French (Quebecois)
noir,1,0.1512290510602973,1.1637012099423061,220,French (Quebecois)
bloc,1,1.2155568769999914,3.3765696771353810,21,French (Quebecois)
souffler,1,0.6020694346654982,1.8316208802884275,42,French (Quebecois)
bleu,1,0.0216868843412949,1.0219409469738645,499,French (Quebecois)
bateau,1,0.0174893583496348,1.0176482784832892,544,French (Quebecois)
livre,1,0.0247166513722261,1.0250384800131951,812,French (Quebecois)
bottes,1,0.2061320636626128,1.2291048940838609,91,French (Quebecois)
bouteille,1,0.2841981703584844,1.3312323388760434,99,French (Quebecois)
bol,1,0.1062797454966081,1.1121582432432595,111,French (Quebecois)
boîte,1,0.0130883340588621,1.0131790390902013,372,French (Quebecois)
pain,1,0.0292372572409913,1.0297019963145886,369,French (Quebecois)
amener,1,0.3528505239221785,1.4252147177214955,45,French (Quebecois)
apporter,1,0.8645561873912812,2.3757306503836051,30,French (Quebecois)
brisé,1,2.6620175600051881,14.3935594054790048,20,French (Quebecois)
balai,1,0.2959472932377640,1.3472233622174929,49,French (Quebecois)
brun,1,0.8302869816621145,2.2949920653985223,30,French (Quebecois)
brosser,1,2.6236305832862854,13.8242874666152940,12,French (Quebecois)
brosse,1,0.5482643013415129,1.7399252702490389,46,French (Quebecois)
bulles,1,0.1740699628135189,1.1912718555801134,128,French (Quebecois)
seau,1,1.2080821771370738,3.3522200107540310,38,French (Quebecois)
construire,1,1.0778417587280273,2.9447915591233613,51,French (Quebecois)
lapin,1,0.0161976446498105,1.0163305257008126,417,French (Quebecois)
mais,1,0.0017637717989134,1.2912008226189722,9724,French (Quebecois)
fesses,1,0.1492317100809939,1.1611019381701910,179,French (Quebecois)
beurre,1,0.1375228145666290,1.1476535973862421,114,French (Quebecois)
papillon,1,0.1338796243071556,1.1433428439051219,97,French (Quebecois)
bouton,1,0.2822770084870064,1.3264660179774932,118,French (Quebecois)
acheter,1,0.1365229575312696,1.1463955802969725,128,French (Quebecois)
par,1,0.0115102261914191,1.0115838733102922,1183,French (Quebecois)
gâteau,1,0.0086092873130039,1.0086495876591628,656,French (Quebecois)
caméra,1,0.0440313953687163,1.0451678053653548,340,French (Quebecois)
pouvoir,1,0.1200983812455582,1.1276185005785850,113,French (Quebecois)
bonbon,1,0.7853107963289533,2.1940485868223383,35,French (Quebecois)
auto,1,0.4057862239855307,1.5018346341220008,54,French (Quebecois)
prudent,1,3.5253689130147299,34.0616552432010948,15,French (Quebecois)
carotte,1,0.2575736482712356,1.2948740201989541,88,French (Quebecois)
transporter,1,1.8774193892112145,6.5414756076863192,13,French (Quebecois)
chat,1,0.0060132301962156,1.0060325525632450,915,French (Quebecois)
attraper,1,0.3390273164300358,1.4048000304774948,85,French (Quebecois)
céréales,1,0.5366102088900173,1.7111474724955869,34,French (Quebecois)
chaise,1,0.0275443887684303,1.0279562629189243,312,French (Quebecois)
craie,1,4.2795975391681376,72.4012446850180140,13,French (Quebecois)
joue,1,0.0188945183681856,1.0190813441950255,529,French (Quebecois)
fromage,1,0.0631445321957676,1.0652113478018395,245,French (Quebecois)
poule,1,0.0483628346931701,1.0496157313237622,255,French (Quebecois)
poulet,1,0.8503194780399402,2.7870278678896088,96,French (Quebecois)
poulet,1,0.8503194780399402,2.7870278678896088,96,French (Quebecois)
poulet,1,0.8503194780399402,2.7870278678896088,96,French (Quebecois)
menton,1,1.8841391851504643,6.5810973528142815,24,French (Quebecois)
chips,1,0.8622060507535935,2.3726512511034037,20,French (Quebecois)
chocolat,1,0.0283327163303592,1.0288621594504355,481,French (Quebecois)
choisir,1,0.4929746176515307,1.6386993641260461,49,French (Quebecois)
nettoyer,1,0.5191533796134449,1.6887263041554079,84,French (Quebecois)
ranger,1,0.0342057835013589,1.0348850096739295,326,French (Quebecois)
propre,1,0.0950983331776133,1.1001189835122949,153,French (Quebecois)
grimper,1,3.3123292128245034,27.7527429401814878,18,French (Quebecois)
monter,1,0.0779199158164239,1.0811582849128876,202,French (Quebecois)
fermer,1,0.0879536200113393,1.0920002486973308,148,French (Quebecois)
nuage,1,2.0369156382300635,7.6752468328821264,11,French (Quebecois)
manteau,1,0.1059513826555801,1.1118800378379103,106,French (Quebecois)
café,1,0.0349363814139568,1.0355606573788043,207,French (Quebecois)
froid,1,0.0233816334972958,1.0236615904418007,389,French (Quebecois)
peigne,1,0.5258782141738467,1.6924830863013527,36,French (Quebecois)
venir,1,0.0463504666427833,1.0475133318886305,322,French (Quebecois)
biscuit,1,0.6048499973196733,1.8372975190261081,57,French (Quebecois)
divan,1,1.5194117923577626,4.5696705661859811,12,French (Quebecois)
divan,1,1.5194117923577626,4.5696705661859811,12,French (Quebecois)
vache,1,0.0207772435670769,1.0210028803475366,259,French (Quebecois)
pleurer,1,0.2216480766472063,1.2483413468267137,57,French (Quebecois)
cornichon,1,2.5748394727706909,13.2084977680234275,12,French (Quebecois)
tasse,1,0.3929462379001709,1.4820746284871062,83,French (Quebecois)
couper,1,0.0802446314146821,1.0836138016619294,213,French (Quebecois)
mignon,1,0.1501682738088212,1.1620942795325309,106,French (Quebecois)
danser,1,0.2462152155006633,1.2802237318055061,68,French (Quebecois)
couche,1,0.0523769777250347,1.0537868257312681,209,French (Quebecois)
sale,1,0.0543194761865328,1.0559436421834565,214,French (Quebecois)
plat,1,0.3151839163568285,1.3712934796955092,90,French (Quebecois)
faire,1,0.0018747837362207,1.0018766481686807,5987,French (Quebecois)
chien,1,0.0169978839653587,1.0171460512212560,583,French (Quebecois)
poupée,1,0.0477635116675998,1.0490016234835677,202,French (Quebecois)
âne,1,1.6949496716260910,5.4687114289359968,24,French (Quebecois)
porte,1,0.0266277079774969,1.0270145932089159,419,French (Quebecois)
dessiner,1,0.0662822705514804,1.0685983700452450,198,French (Quebecois)
tiroir,1,0.1843313456527771,1.2025354840581082,63,French (Quebecois)
robe,1,0.1423016303399605,1.1553063288517766,134,French (Quebecois)
boire,1,0.0190688538350125,1.0192560263876229,374,French (Quebecois)
